,Country,Year,Metric tons in thousands_x,Metric tons in thousands_y
438,LAIA (Latin American Integration Association),1996,1609.7979999999993,5818.220999999996
439,LAS (League of Arab States),1996,327.28500000000037,183.35499999999993
440,LDCs (Least developed countries),1996,15.589999999999991,17.309999999999995
441,LDCs: Africa,1996,13.572999999999997,1.5689999999999995
442,LDCs: Africa and Haiti,1996,13.572999999999997,1.5689999999999995
443,LDCs: Asia,1996,2.0069999999999992,15.73999999999999
444,LIFDC (Low-income food-deficit countries) (FAO),1996,1079.8449999999998,100.85
445,LLDCs (Landlocked developing countries),1996,55.73900000000002,25.541999999999987
446,LMMC (Like-Minded Megadiverse Countries),1996,9656.693000000005,6944.767000000006
447,Latin America and the Caribbean,1996,2089.402999999999,6028.045000000002
448,Latvia,1996,57.98100000000001,55.17799999999999
449,Lithuania,1996,167.18400000000005,7.43
450,Low-income developing economies,1996,11.049000000000001,1.5689999999999995
451,Low-income economies (World Bank),1996,11.291000000000007,1.5689999999999995
452,Lower-middle-income economies (World Bank),1996,1959.5219999999995,378.6109999999999
453,MERCOSUR (Southern Common Market),1996,94.425,337.62500000000006
454,MRU (Mano River Union),1996,14.203999999999985,11.71200000000001
455,Major net food-exporting economies,1996,20070.196000000014,23155.250000000004
456,Major net food-importing economies,1996,47775.625,54635.48699999997
457,Malaysia,1996,211.26900000000006,430.8449999999998
458,Mali,1996,0.18500000000000008,1.295
459,Malta,1996,2.126999999999999,12.107999999999988
460,Mauritius,1996,0.8070000000000005,1.7849999999999995
461,Mexico,1996,1273.1269999999995,5449.166000000001
462,Middle Africa,1996,5.1119999999999965,2.1929999999999996
463,Middle-income developing economies,1996,2009.5249999999994,530.8719999999996
464,"Moldova, Republic of",1996,3.3359999999999985,0.8090000000000005
465,NAFTA (North American Free Trade Agreement),1996,10983.363000000005,16721.981
466,Nagoya Protocol on Access and Benefit Sharing,1996,26413.230999999974,27928.431000000008
467,Net food-exporting developed economies,1996,16801.976,16440.572999999997
468,Net food-exporting developing economies,1996,3580.3109999999992,6817.0550000000085
469,Net food-exporting economies,1996,20382.267000000003,23257.613000000005
470,Net food-importing developed economies,1996,9633.38599999999,19950.121000000003
471,Net food-importing developing economies,1996,38790.99200000005,35761.41599999998
472,Net food-importing economies,1996,48424.389999999985,55711.535999999986
473,Netherlands,1996,3675.2250000000004,3342.964999999999
474,New Zealand,1996,5.132999999999999,98.883
475,Nicaragua,1996,16.49299999999999,18.84299999999999
476,Niger,1996,2.3209999999999984,0.23000000000000012
477,North Macedonia,1996,4.889,19.08
478,Northern Africa,1996,182.443,30.886000000000006
479,Northern America,1996,9710.244000000008,11272.816999999997
480,Northern America and Europe,1996,26236.204,28280.71000000003
481,Northern Europe,1996,2961.3010000000004,2394.4460000000026
482,Norway,1996,59.21599999999999,236.30100000000004
483,OAS (Organization of American States),1996,11799.644000000006,17300.877000000004
484,OECD (Organisation for Economic Cooperation and Development),1996,28080.654000000017,41469.60300000001
485,OECS (Organisation of Eastern Caribbean States),1996,0.0,0.5500000000000002
486,OIC (Organisation of Islamic Cooperation),1996,797.9009999999995,908.3610000000003
487,OPEC (Organization of the Petroleum Exporting Countries),1996,216.27300000000005,295.03999999999985
488,Oceania,1996,40.361000000000004,400.3050000000001
489,Oman,1996,0.0,1.0260000000000007
490,Panama,1996,20.685999999999993,15.953000000000005
491,Paraguay,1996,2.4499999999999997,3.729
492,Peru,1996,19.75799999999999,0.9300000000000005
493,Philippines,1996,541.8710000000001,183.43499999999997
494,Poland,1996,47.580000000000005,218.45200000000008
495,Portugal,1996,193.99599999999998,100.80099999999999
496,Romania,1996,1.592999999999999,31.19899999999999
497,Russian Federation,1996,7.521,421.77799999999985
498,SAARC (South Asian Association for Regional Cooperation),1996,1031.4730000000002,66.50599999999994
499,SADC (Southern African Development Community),1996,4.828999999999997,1.7849999999999995
500,SIDS (Small island developing States) (UN-OHRLLS),1996,176.87200000000018,666.1219999999997
501,SIDS (Small island developing States) (analytical),1996,2.2419999999999978,5.307000000000004
502,SIDS: Atlantic and Indian Ocean,1996,0.8080000000000005,1.7849999999999995
503,SIDS: Caribbean,1996,1.4239999999999997,3.5200000000000005
504,Saudi Arabia,1996,144.846,151.44699999999995
505,Selected LIFDC (Low-income food-deficit countries),1996,1069.737,97.12400000000005
506,Selected exporters of agricultural products,1996,154.4369999999999,136.93999999999997
507,Selected exporters of manufactured goods,1996,41226.73600000004,41586.00299999999
508,Selected exporters of manufactured goods and primary commodities,1996,8544.753000000006,6426.430000000003
509,Selected exporters of minerals and mining products,1996,91.77300000000001,11.414999999999994
510,Selected exporters of petroleum,1996,284.0429999999999,303.7109999999999
511,Singapore,1996,174.2650000000001,656.4039999999995
512,Slovakia,1996,3.2779999999999974,104.368
513,Slovenia,1996,37.42300000000001,237.442
514,South America,1996,316.3689999999999,353.10800000000023
515,South-eastern Asia,1996,1044.7389999999991,1668.0839999999985
516,Southern Asia,1996,1031.4730000000002,66.50599999999994
517,Southern Europe,1996,6332.299000000001,1363.1699999999996
518,Spain,1996,1068.4389999999994,379.9459999999999
519,Sub-Saharan Africa,1996,82.91399999999999,17.286000000000005
520,Sub-Saharan Africa excluding South Africa,1996,82.91399999999999,17.286000000000005
521,Sweden,1996,168.27399999999992,398.26199999999983
522,"Switzerland, Liechtenstein",1996,493.71599999999995,845.4399999999996
523,TPP (Trans-Pacific Partnership),1996,4624.950999999997,13365.091000000006
524,Thailand,1996,111.80899999999998,211.99299999999974
525,Trinidad and Tobago,1996,0.024000000000000014,1.9200000000000006
526,Tunisia,1996,30.97000000000001,25.181
527,Turkey,1996,160.97400000000013,74.95400000000004
528,UNASUR (Union of South American Nations),1996,36.626000000000026,143.59200000000004
529,UNECE (Economic Commission for Europe),1996,26403.092,31801.424000000017
530,"UNECE: Eastern Europe, Caucasus and Central Asia",1996,25.889000000000028,473.6639999999998
531,UNECE: West Balkans,1996,91.68200000000003,52.230999999999995
532,Uganda,1996,1.9589999999999994,0.04400000000000003
533,Ukraine,1996,9.096000000000002,50.711999999999996
534,United Kingdom,1996,656.7299999999998,1314.2689999999989
535,United Nations member States,1996,37440.075000000026,44846.154999999984
536,United States,1996,7034.283000000001,9117.758999999996
537,Upper-middle-income economies (World Bank),1996,8517.10300000001,7604.067000000006
538,Uruguay,1996,0.0,22.234
539,Venezuela (Bolivarian Rep. of),1996,3.1180000000000003,143.59100000000004
540,WAEMU (West African Economic and Monetary Union),1996,19.635,13.247
541,Western Africa,1996,71.01100000000004,13.247
542,Western Asia,1996,311.75100000000026,3674.263000000001
543,Western Asia and Northern Africa,1996,494.19600000000014,3705.1549999999984
544,Western Europe,1996,6707.6889999999985,12166.731000000007
545,World,1996,68806.67000000006,78969.15899999983
546,"ACP (African, Caribbean and Pacific Group of States)",1997,275.06599999999986,106.9150000000001
547,ACP: Africa,1997,270.29300000000006,90.23500000000007
548,ACP: Caribbean,1997,4.772000000000002,16.676000000000002
549,ACP: Central Africa,1997,1.9720000000000013,0.5580000000000002
550,ACP: Eastern Africa,1997,181.1190000000002,85.26600000000003
551,ACP: Islands States,1997,9.423999999999989,17.291
552,ACP: LDCs,1997,118.64300000000013,85.59000000000006
553,ACP: LLDCs,1997,113.88200000000003,85.59000000000006
554,ACP: Western Africa,1997,87.19899999999998,4.399000000000003
555,ACS (Association of Caribbean States),1997,2004.8870000000009,7360.126000000004
556,"ADB (African Development Bank), developing member countries",1997,15224.467999999995,1215.7349999999994
557,ADB: Group B,1997,1730.968,48.79399999999997
558,ADB: Group C,1997,13493.501,1166.9509999999998
559,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),1997,40.0,129.92100000000002
560,AMU (Arab Maghreb Union),1997,162.313,18.69
561,APEC (Asia-Pacific Economic Cooperation),1997,69877.012,59102.081999999995
562,APTA (Asia-Pacific Trade Agreement),1997,14676.578000000003,835.4169999999997
563,ASEAN (Association of Southeast Asian Nations),1997,1120.3700000000001,2046.2890000000004
564,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",1997,14244.049000000006,6427.419000000004
565,Africa,1997,501.45400000000024,111.02000000000002
566,Africa excluding South Africa,1997,501.45400000000024,111.02000000000002
567,African Union,1997,501.45400000000024,111.02000000000002
568,Albania,1997,12.883999999999999,2.5740000000000007
569,Algeria,1997,8.982,2.3750000000000004
570,America,1997,12872.06900000001,18229.657999999996
571,Andorra,1997,0.02900000000000002,0.003
572,Argentina,1997,12.68800000000001,96.59499999999998
573,Asia,1997,59421.611999999994,40569.31499999997
574,Asia and Oceania,1997,59484.280999999966,41304.836999999956
575,Australia,1997,47.622000000000014,638.8859999999997
576,Austria,1997,331.3689999999997,333.6879999999997
577,Azerbaijan,1997,0.25400000000000017,0.49600000000000033
578,BASIC,1997,14465.247000000007,290.337
579,BRICS,1997,14469.217000000015,352.90199999999993
580,Bangladesh,1997,3.217,36.42200000000001
581,BioTrade countries,1997,39524.837000000014,32925.12200000001
582,Brazil,1997,95.09400000000002,27.213999999999995
583,Bulgaria,1997,84.16,74.80300000000004
584,CACM (Central American Common Market),1997,214.37799999999993,47.204999999999984
585,CAN (Andean Community),1997,199.24700000000013,12.916999999999987
586,CARICOM (Caribbean Community),1997,4.772000000000002,13.458999999999994
587,CBD (Convention on Biological Diversity),1997,47978.37999999999,44275.29300000002
588,CEMAC (Economic and Monetary Community of Central Africa),1997,1.9720000000000013,0.5580000000000002
589,CEN-SAD (Community of Sahel-Saharan States),1997,310.095,22.804999999999993
590,CIS (Commonwealth of Independent States),1997,4.209999999999998,63.05499999999997
591,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),1997,47978.36499999999,44275.29100000002
592,COMESA (Common Market for Eastern and Southern Africa),1997,307.3839999999999,91.58
593,Cameroon,1997,1.1020000000000003,0.5580000000000002
594,Canada,1997,3261.4989999999993,2242.0579999999986
595,Caribbean,1997,4.772000000000002,16.676000000000002
596,Central America,1997,1883.6129999999998,7207.826
597,Central and Southern Asia,1997,1736.8230000000003,48.77799999999998
598,Chile,1997,61.87899999999999,9.780000000000005
599,China,1997,12642.424000000003,251.07900000000006
600,"China, Hong Kong SAR",1997,41097.281999999985,33411.71200000001
601,"China, Macao SAR",1997,13.845000000000011,11.93399999999999
602,"China, Taiwan Province of",1997,2119.542,602.1050000000001
603,Colombia,1997,108.62600000000005,12.916999999999987
604,Costa Rica,1997,36.62299999999999,15.545
605,Croatia,1997,20.90500000000001,19.514
606,Cyprus,1997,0.0,5.538000000000001
607,Côte d'Ivoire,1997,6.124999999999998,3.0359999999999987
608,Developed economies: Asia,1997,178.06599999999992,3594.495000000001
609,Developed economies: Asia and Oceania,1997,240.39099999999985,4328.3240000000005
610,Developed economies: Oceania,1997,62.325999999999986,733.829
611,Developed regions (M49),1997,29195.58800000001,33681.76399999998
612,Developing economies excluding China,1997,49371.399,44371.329999999994
613,Developing economies excluding LDCs,1997,61891.95500000001,44500.413
614,Developing economies: Asia,1997,59243.54100000002,36974.825999999994
615,Developing economies: Asia and Oceania,1997,59243.884000000005,36976.51399999999
616,Developing economies: Oceania,1997,0.3360000000000002,1.682000000000001
617,Developing regions (M49),1997,62013.82500000001,44622.405000000006
618,EAC (East African Community),1997,67.26000000000005,0.3150000000000002
619,ECA (Economic Commission for Africa),1997,501.45400000000024,111.02000000000002
620,ECA: Central Africa,1997,1.9720000000000013,0.5580000000000002
621,ECA: Eastern Africa,1997,180.87700000000024,0.3150000000000002
622,ECA: Island economies,1997,4.655999999999999,0.6120000000000004
623,ECA: Landlocked LDCs,1997,113.88200000000003,85.59000000000006
624,ECA: Landlocked countries,1997,113.88200000000003,85.59000000000006
625,ECA: Least developed countries,1997,118.64300000000013,85.59000000000006
626,ECA: Mineral-rich countries,1997,17.624000000000002,87.96500000000005
627,ECA: Non-oil LDCs,1997,118.64300000000013,85.59000000000006
628,ECA: Non-oil Producing,1997,405.53400000000005,103.66800000000005
629,ECA: North Africa,1997,231.154,20.787000000000003
630,ECA: Oil LDCs,1997,1.9389999999999992,1.27
631,ECA: Oil producing economies,1997,95.91400000000006,7.354000000000003
632,ECA: Sahel,1997,81.98799999999997,1.9269999999999992
633,ECA: Small island States,1997,0.36000000000000026,0.6120000000000004
634,ECA: Southern Africa,1997,0.24200000000000016,84.93200000000003
635,ECA: West Africa,1997,87.19899999999998,4.399000000000003
636,ECCAS (Economic Community of Central African States),1997,2.2400000000000007,0.5580000000000002
637,ECLAC (Economic Commission for Latin America and the Caribbean),1997,2268.47,7534.864999999999
638,ECLAC: Caribbean,1997,4.772000000000002,13.458999999999994
639,ECLAC: Latin America,1997,2263.7039999999974,7521.400999999998
640,ECO (Economic Cooperation Organization),1997,201.86799999999985,64.15400000000002
641,ECOWAS (Economic Community of West African States),1997,87.19899999999998,4.399000000000003
642,EFTA (European Free Trade Association),1997,748.3949999999996,1389.591
643,EIEs (Emerging Industrial Economies) (UNIDO),1997,17382.040000000005,8640.713
644,ESCAP (Economic and Social Commission for Asia and the Pacific),1997,57354.64700000001,40762.095
645,ESCAP: Africa,1997,501.45400000000024,111.02000000000002
646,ESCAP: Countries with special needs,1997,3.8120000000000003,38.912
647,ESCAP: East and North-East Asia (ENEA),1997,54234.812000000005,37805.085999999974
