"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION_WITHOUT","Incineration without energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","LANDFILL","Landfill","1990","1990","TONNE","Tonnes","3","Thousands",,,1400,,
"SWE","Sweden","LANDFILL","Landfill","1994","1994","TONNE","Tonnes","3","Thousands",,,1380,,
"SWE","Sweden","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,1200,,
"SWE","Sweden","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,1110,,
"SWE","Sweden","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,1150,,
"SWE","Sweden","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,1020,,
"SWE","Sweden","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,920,,
"SWE","Sweden","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,865,,
"SWE","Sweden","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,880,,
"SWE","Sweden","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,825,,
"SWE","Sweden","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,575,,
"SWE","Sweden","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,380,,
"SWE","Sweden","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,210.11,,
"SWE","Sweden","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,226,,
"SWE","Sweden","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,186.49,,
"SWE","Sweden","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,140.25,,
"SWE","Sweden","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,58.4,,
"SWE","Sweden","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,37.63,,
"SWE","Sweden","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,32.75,,
"SWE","Sweden","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,26.76,,
"SWE","Sweden","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,28,,
"SWE","Sweden","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,27.1,,
"SWE","Sweden","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,34.8,,
"SWE","Sweden","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,27.7,,
"SWE","Sweden","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,20.49,,
"SWE","Sweden","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,29.67,,
"SWE","Sweden","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,34.56,,
"SWE","Sweden","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"SWE","Sweden","INCINERATION","Total Incineration","1990","1990","TONNE","Tonnes","3","Thousands",,,1300,,
"SWE","Sweden","INCINERATION","Total Incineration","1994","1994","TONNE","Tonnes","3","Thousands",,,1300,,
"SWE","Sweden","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,1310,,
"SWE","Sweden","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,1298,,
"SWE","Sweden","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,1330,,
"SWE","Sweden","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,1464,,
"SWE","Sweden","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,1440,,
"SWE","Sweden","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,1457,,
"SWE","Sweden","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,1504,,
"SWE","Sweden","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,1675.18,,
"SWE","Sweden","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,1867.67,,
"SWE","Sweden","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,1944.29,,
"SWE","Sweden","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,2181.89,,
"SWE","Sweden","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,2107.86,,
"SWE","Sweden","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,2190.98,,
"SWE","Sweden","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,2292.97,,
"SWE","Sweden","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,2173,,
"SWE","Sweden","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,2123.68,,
"SWE","Sweden","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,2235.72,,
"SWE","Sweden","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,2270.65,,
"SWE","Sweden","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,2235.93,,
"SWE","Sweden","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,2148.64,,
"SWE","Sweden","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,2284.21,,
"SWE","Sweden","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,2262.61,,
"SWE","Sweden","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,2400.44,,
"SWE","Sweden","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,2362.16,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1990","1990","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1991","1991","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1992","1992","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1993","1993","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1994","1994","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION_WITHOUT","Incineration without energy recovery","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","1990","1990","TONNE","Tonnes","3","Thousands",,,930,"B","Break"
"CHE","Switzerland","LANDFILL","Landfill","1991","1991","TONNE","Tonnes","3","Thousands",,,700,,
"CHE","Switzerland","LANDFILL","Landfill","1992","1992","TONNE","Tonnes","3","Thousands",,,650,,
"CHE","Switzerland","LANDFILL","Landfill","1993","1993","TONNE","Tonnes","3","Thousands",,,650,,
"CHE","Switzerland","LANDFILL","Landfill","1994","1994","TONNE","Tonnes","3","Thousands",,,590,,
"CHE","Switzerland","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,540,,
"CHE","Switzerland","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,490,,
"CHE","Switzerland","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,480,,
"CHE","Switzerland","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,470,,
"CHE","Switzerland","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,470,,
"CHE","Switzerland","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,391,,
"CHE","Switzerland","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,203,,
"CHE","Switzerland","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,80,,
"CHE","Switzerland","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,70,,
"CHE","Switzerland","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2009","2009","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2012","2012","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2013","2013","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2014","2014","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2015","2015","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2016","2016","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2018","2018","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","OTH_DISP","Other disposal","2019","2019","TONNE","Tonnes","3","Thousands",,,0,,
"CHE","Switzerland","INCINERATION","Total Incineration","1990","1990","TONNE","Tonnes","3","Thousands",,,2000,,
"CHE","Switzerland","INCINERATION","Total Incineration","1991","1991","TONNE","Tonnes","3","Thousands",,,2100,,
"CHE","Switzerland","INCINERATION","Total Incineration","1992","1992","TONNE","Tonnes","3","Thousands",,,2140,,
"CHE","Switzerland","INCINERATION","Total Incineration","1993","1993","TONNE","Tonnes","3","Thousands",,,2120,,
"CHE","Switzerland","INCINERATION","Total Incineration","1994","1994","TONNE","Tonnes","3","Thousands",,,2040,,
"CHE","Switzerland","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,2060,,
"CHE","Switzerland","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,2020,,
"CHE","Switzerland","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,2020,,
"CHE","Switzerland","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,1990,,
"CHE","Switzerland","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,2130,,
"CHE","Switzerland","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,2199,,
"CHE","Switzerland","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,2357,,
"CHE","Switzerland","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,2550,,
"CHE","Switzerland","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,2510,,
"CHE","Switzerland","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,2513,,
"CHE","Switzerland","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,2440,,
"CHE","Switzerland","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,2660,,
"CHE","Switzerland","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,2680,,
"CHE","Switzerland","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,2830,,
"CHE","Switzerland","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,2660,,
"CHE","Switzerland","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,2757,,
"CHE","Switzerland","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,2732,,
"CHE","Switzerland","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,2786,,
